"VIDEO","TOTAL_COUNT","UPWARD","DOWNWARD","LATERAL","WINDOW","OVERLAP"
"192_168_4_5-2020-09-30_15-15-01","1637.0","738.0","782.0","117.0","13","5"
"192_168_4_5-2020-10-01_07-30-01","5.0","2.0","2.0","1.0","13","1"
"192_168_4_5-2020-08-31_10-15-01","150.0","72.0","63.0","15.0","13","3"
"192_168_4_5-2020-09-20_10-00-01","377.0","183.0","191.0","3.0","13","1"
"192_168_4_5-2020-09-03_14-45-01","4584.0","1842.0","2006.0","736.0","25","15"
"192_168_4_5-2020-09-10_08-45-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-09_20-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-22_19-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-01_08-30-01","12.0","8.0","3.0","1.0","13","1"
"192_168_4_5-2020-09-16_22-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-15_14-30-02","1881.0","836.0","794.0","251.0","19","1"
"192_168_4_5-2020-08-28_22-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-13_20-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-28_19-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-28_22-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-30_09-45-01","124.0","40.0","70.0","14.0","13","1"
"192_168_4_5-2020-08-28_10-45-01","1047.0","422.0","467.0","158.0","13","3"
"192_168_4_5-2020-09-22_16-00-01","1279.0","449.0","574.0","256.0","13","5"
"192_168_4_5-2020-10-03_09-45-01","12.0","2.0","6.0","4.0","13","1"
"192_168_4_5-2020-09-21_19-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-18_14-45-01","78.0","23.0","37.0","18.0","13","1"
"192_168_4_5-2020-09-22_21-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-18_19-15-01","51.0","15.0","18.0","18.0","13","1"
"192_168_4_5-2020-09-05_13-15-01","753.0","322.0","371.0","60.0","25","3"
"192_168_4_5-2020-09-19_13-00-01","61.0","9.0","45.0","7.0","21","1"
"192_168_4_5-2020-08-27_09-15-01","700.0","239.0","267.0","194.0","17","3"
"192_168_4_5-2020-09-02_21-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-25_22-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-02_16-30-01","2194.0","942.0","1008.0","244.0","21","3"
"192_168_4_5-2020-09-28_08-30-01","51.0","20.0","20.0","11.0","17","3"
"192_168_4_5-2020-09-09_21-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-08_17-00-01","79.0","34.0","37.0","8.0","13","1"
"192_168_4_5-2020-09-21_22-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-13_14-45-01","1985.0","903.0","934.0","148.0","13","5"
"192_168_4_5-2020-10-02_17-15-01","115.0","34.0","68.0","13.0","13","1"
"192_168_4_5-2020-09-22_12-45-02","1008.0","482.0","479.0","47.0","25","7"
"192_168_4_5-2020-09-15_12-00-01","1289.0","578.0","640.0","71.0","15","3"
"192_168_4_5-2020-08-24_13-45-01","2071.0","889.0","915.0","267.0","25","11"
"192_168_4_5-2020-09-28_17-45-01","1230.0","477.0","617.0","136.0","21","5"
"192_168_4_5-2020-09-08_18-30-01","140.0","63.0","54.0","23.0","17","5"
"192_168_4_5-2020-09-21_09-30-01","44.0","16.0","20.0","8.0","13","1"
"192_168_4_5-2020-09-23_23-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-07_09-45-02","257.0","96.0","124.0","37.0","13","5"
"192_168_4_5-2020-09-04_23-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-26_16-15-02","37.0","8.0","17.0","12.0","13","1"
"192_168_4_5-2020-09-18_09-45-01","24.0","9.0","10.0","5.0","13","1"
"192_168_4_5-2020-08-30_16-30-01","133.0","37.0","88.0","8.0","21","1"
"192_168_4_5-2020-08-28_09-00-01","175.0","64.0","78.0","33.0","15","5"
"192_168_4_5-2020-09-30_23-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-31_23-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-02_20-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-27_10-30-01","798.0","361.0","356.0","81.0","13","1"
"192_168_4_5-2020-09-03_21-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-07_16-00-01","2008.0","907.0","921.0","180.0","17","5"
"192_168_4_5-2020-09-09_16-30-01","102.0","6.0","81.0","15.0","13","1"
"192_168_4_5-2020-09-04_22-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-10_21-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-28_17-30-02","2135.0","725.0","1005.0","405.0","17","3"
"192_168_4_5-2020-09-05_10-45-01","390.0","153.0","208.0","29.0","15","3"
"192_168_4_5-2020-09-22_21-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-03_23-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-29_11-00-02","2203.0","1034.0","1019.0","150.0","15","3"
"192_168_4_5-2020-09-21_16-45-01","526.0","233.0","251.0","42.0","23","1"
"192_168_4_5-2020-08-25_18-45-02","1577.0","596.0","635.0","346.0","21","3"
"192_168_4_5-2020-08-25_23-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-23_09-45-01","183.0","78.0","96.0","9.0","13","1"
"192_168_4_5-2020-10-01_19-45-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-12_11-15-01","1225.0","540.0","536.0","149.0","25","9"
"192_168_4_5-2020-09-30_19-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-22_22-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-26_08-30-01","232.0","117.0","99.0","16.0","21","3"
"192_168_4_5-2020-09-19_16-15-01","1348.0","507.0","593.0","248.0","13","3"
"192_168_4_5-2020-08-25_14-15-01","1078.0","491.0","473.0","114.0","25","3"
"192_168_4_5-2020-08-24_20-15-01","101.0","36.0","34.0","31.0","13","1"
"192_168_4_5-2020-09-02_12-30-01","807.0","372.0","343.0","92.0","25","1"
"192_168_4_5-2020-09-18_17-00-01","1203.0","483.0","493.0","227.0","15","5"
"192_168_4_5-2020-09-10_10-00-01","97.0","44.0","37.0","16.0","13","1"
"192_168_4_5-2020-09-28_20-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-25_19-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-23_11-30-01","1187.0","556.0","549.0","82.0","13","3"
"192_168_4_5-2020-09-30_18-00-01","248.0","86.0","137.0","25.0","13","3"
"192_168_4_5-2020-09-19_19-00-01","6.0","2.0","3.0","1.0","13","1"
"192_168_4_5-2020-09-03_14-15-02","1171.0","500.0","466.0","205.0","25","5"
"192_168_4_5-2020-09-11_12-00-02","588.0","284.0","272.0","32.0","25","5"
"192_168_4_5-2020-08-31_23-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-05_18-45-01","1831.0","802.0","844.0","185.0","21","3"
"192_168_4_5-2020-09-11_22-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-16_10-00-01","48.0","15.0","23.0","10.0","13","1"
"192_168_4_5-2020-10-02_20-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-29_17-15-01","1776.0","746.0","873.0","157.0","27","9"
"192_168_4_5-2020-09-13_17-45-01","1144.0","443.0","495.0","206.0","17","3"
"192_168_4_5-2020-08-29_09-30-01","630.0","290.0","292.0","48.0","13","3"
"192_168_4_5-2020-08-31_14-45-02","21.0","10.0","6.0","5.0","13","1"
"192_168_4_5-2020-08-25_15-30-01","728.0","334.0","349.0","45.0","21","1"
"192_168_4_5-2020-09-10_19-30-01","13.0","6.0","3.0","4.0","13","1"
"192_168_4_5-2020-09-29_18-45-01","48.0","7.0","40.0","1.0","13","1"
"192_168_4_5-2020-08-26_09-45-01","916.0","344.0","422.0","150.0","15","5"
"192_168_4_5-2020-09-07_18-30-01","93.0","22.0","58.0","13.0","13","1"
"192_168_4_5-2020-09-20_12-00-01","1997.0","893.0","926.0","178.0","13","5"
"192_168_4_5-2020-09-04_14-30-01","751.0","340.0","330.0","81.0","23","1"
"192_168_4_5-2020-09-22_15-30-01","973.0","365.0","399.0","209.0","13","3"
"192_168_4_5-2020-09-16_20-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-03_12-45-01","633.0","266.0","306.0","61.0","25","1"
"192_168_4_5-2020-09-05_09-15-01","211.0","68.0","99.0","44.0","15","1"
"192_168_4_5-2020-09-20_16-45-01","1106.0","414.0","491.0","201.0","15","3"
"192_168_4_5-2020-09-30_19-00-01","10.0","3.0","3.0","4.0","13","1"
"192_168_4_5-2020-09-24_12-45-01","1284.0","526.0","508.0","250.0","27","1"
"192_168_4_5-2020-09-19_14-45-01","1385.0","599.0","609.0","177.0","25","1"
"192_168_4_5-2020-08-28_14-00-01","2303.0","1060.0","1043.0","200.0","25","13"
"192_168_4_5-2020-09-25_08-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-08_23-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-11_21-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-10-02_19-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-10-01_14-30-01","1386.0","619.0","601.0","166.0","13","3"
"192_168_4_5-2020-08-26_13-45-01","1034.0","413.0","522.0","99.0","25","5"
"192_168_4_5-2020-08-29_07-00-01","1.0","0.0","1.0","0.0","13","1"
"192_168_4_5-2020-09-05_21-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-23_07-30-01","8.0","1.0","7.0","0.0","13","1"
"192_168_4_5-2020-09-16_23-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-10-02_18-15-01","233.0","94.0","118.0","21.0","13","3"
"192_168_4_5-2020-09-25_13-00-01","191.0","84.0","95.0","12.0","21","1"
"192_168_4_5-2020-08-27_22-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-28_19-45-01","1446.0","492.0","563.0","391.0","15","3"
"192_168_4_5-2020-09-18_20-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-16_11-00-01","254.0","116.0","131.0","7.0","13","1"
"192_168_4_5-2020-09-21_16-15-02","1365.0","560.0","596.0","209.0","15","3"
"192_168_4_5-2020-08-25_22-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-14_07-45-01","85.0","38.0","31.0","16.0","15","5"
"192_168_4_5-2020-09-08_11-45-01","515.0","193.0","222.0","100.0","13","1"
"192_168_4_5-2020-09-30_19-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-28_13-30-01","2126.0","916.0","937.0","273.0","13","5"
"192_168_4_5-2020-09-13_12-00-01","769.0","308.0","355.0","106.0","15","3"
"192_168_4_5-2020-09-30_10-15-01","1078.0","504.0","526.0","48.0","13","1"
"192_168_4_5-2020-09-30_14-45-01","2792.0","1205.0","1199.0","388.0","17","5"
"192_168_4_5-2020-08-29_13-30-01","587.0","260.0","241.0","86.0","21","1"
"192_168_4_5-2020-08-29_23-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-27_14-45-01","1023.0","388.0","403.0","232.0","27","7"
"192_168_4_5-2020-09-21_20-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-26_12-45-01","1190.0","517.0","525.0","148.0","25","3"
"192_168_4_5-2020-08-30_23-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-05_23-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-07_15-45-01","590.0","259.0","270.0","61.0","17","1"
"192_168_4_5-2020-09-02_18-45-01","1336.0","538.0","663.0","135.0","13","3"
"192_168_4_5-2020-09-19_12-30-01","66.0","20.0","36.0","10.0","13","1"
"192_168_4_5-2020-10-01_19-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-07_22-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-16_19-00-01","79.0","5.0","64.0","10.0","13","1"
"192_168_4_5-2020-09-25_12-15-01","1631.0","759.0","734.0","138.0","21","5"
"192_168_4_5-2020-09-06_21-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-15_18-15-01","560.0","183.0","327.0","50.0","15","3"
"192_168_4_5-2020-09-11_13-45-01","330.0","151.0","148.0","31.0","27","9"
"192_168_4_5-2020-09-25_07-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-08_14-00-02","473.0","210.0","219.0","44.0","27","9"
"192_168_4_5-2020-09-26_18-45-01","80.0","34.0","38.0","8.0","13","3"
"192_168_4_5-2020-08-24_10-45-01","1987.0","874.0","872.0","241.0","13","5"
"192_168_4_5-2020-09-24_19-00-01","54.0","26.0","24.0","4.0","13","3"
"192_168_4_5-2020-09-16_17-45-01","1148.0","373.0","432.0","343.0","15","1"
"192_168_4_5-2020-09-24_10-45-01","1946.0","917.0","918.0","111.0","13","5"
"192_168_4_5-2020-09-19_10-00-01","17.0","7.0","7.0","3.0","13","1"
"192_168_4_5-2020-09-05_13-45-01","826.0","341.0","339.0","146.0","23","3"
"192_168_4_5-2020-09-16_10-15-01","19.0","3.0","6.0","10.0","13","1"
"192_168_4_5-2020-09-14_22-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-05_19-00-01","2187.0","994.0","994.0","199.0","21","3"
"192_168_4_5-2020-09-24_12-00-01","44.0","8.0","22.0","14.0","13","1"
"192_168_4_5-2020-09-09_09-30-01","129.0","51.0","60.0","18.0","13","3"
"192_168_4_5-2020-09-23_17-00-01","781.0","283.0","371.0","127.0","13","3"
"192_168_4_5-2020-09-07_22-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-27_12-00-02","2278.0","1011.0","1074.0","193.0","15","3"
"192_168_4_5-2020-09-19_15-45-01","628.0","224.0","328.0","76.0","13","3"
"192_168_4_5-2020-09-05_14-15-01","2070.0","893.0","933.0","244.0","21","5"
"192_168_4_5-2020-08-28_23-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-03_16-30-01","954.0","389.0","448.0","117.0","17","1"
"192_168_4_5-2020-09-20_20-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-26_10-45-01","1136.0","397.0","402.0","337.0","17","1"
"192_168_4_5-2020-09-10_11-45-01","1757.0","741.0","830.0","186.0","13","5"
"192_168_4_5-2020-09-01_20-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-26_14-30-02","4113.0","1750.0","1783.0","580.0","25","15"
"192_168_4_5-2020-09-19_22-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-14_09-00-01","180.0","69.0","96.0","15.0","13","5"
"192_168_4_5-2020-09-20_23-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-09_14-45-01","2218.0","883.0","905.0","430.0","27","13"
"192_168_4_5-2020-08-27_13-30-01","993.0","451.0","441.0","101.0","27","5"
"192_168_4_5-2020-08-26_23-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-10-02_09-00-01","63.0","23.0","28.0","12.0","13","1"
"192_168_4_5-2020-09-26_09-45-01","201.0","85.0","94.0","22.0","13","5"
"192_168_4_5-2020-09-26_18-30-02","44.0","20.0","18.0","6.0","13","1"
"192_168_4_5-2020-09-29_10-30-01","2936.0","1370.0","1403.0","163.0","13","5"
"192_168_4_5-2020-09-02_16-15-02","1097.0","486.0","531.0","80.0","17","1"
"192_168_4_5-2020-09-23_20-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-23_15-15-01","1476.0","586.0","648.0","242.0","17","5"
"192_168_4_5-2020-08-26_12-30-02","714.0","321.0","313.0","80.0","25","5"
"192_168_4_5-2020-09-17_17-30-01","1644.0","636.0","748.0","260.0","15","5"
"192_168_4_5-2020-09-20_13-00-01","814.0","382.0","407.0","25.0","25","5"
"192_168_4_5-2020-09-15_19-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-10-02_16-15-01","94.0","14.0","74.0","6.0","13","1"
"192_168_4_5-2020-08-31_17-00-01","170.0","56.0","59.0","55.0","19","1"
"192_168_4_5-2020-09-30_22-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-24_17-15-01","1516.0","637.0","706.0","173.0","27","3"
"192_168_4_5-2020-09-06_11-00-01","46.0","7.0","29.0","10.0","13","1"
"192_168_4_5-2020-09-20_09-00-01","62.0","20.0","31.0","11.0","13","1"
"192_168_4_5-2020-09-08_13-15-01","3200.0","1448.0","1503.0","249.0","25","15"
"192_168_4_5-2020-10-01_12-00-01","374.0","165.0","182.0","27.0","13","1"
"192_168_4_5-2020-09-22_23-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-18_22-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-12_19-30-01","2.0","0.0","0.0","2.0","13","1"
"192_168_4_5-2020-08-27_21-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-26_13-30-01","2090.0","938.0","938.0","214.0","21","5"
"192_168_4_5-2020-08-28_09-30-01","299.0","108.0","137.0","54.0","13","5"
"192_168_4_5-2020-09-16_08-00-01","47.0","18.0","22.0","7.0","13","1"
"192_168_4_5-2020-09-09_09-45-01","63.0","19.0","25.0","19.0","13","1"
"192_168_4_5-2020-09-08_14-15-01","812.0","368.0","349.0","95.0","27","3"
"192_168_4_5-2020-08-25_18-15-02","2550.0","1178.0","1055.0","317.0","27","11"
"192_168_4_5-2020-09-19_16-30-01","241.0","72.0","151.0","18.0","13","1"
"192_168_4_5-2020-08-24_15-15-01","2348.0","1018.0","1044.0","286.0","17","5"
"192_168_4_5-2020-09-02_17-45-01","1011.0","395.0","485.0","131.0","21","3"
"192_168_4_5-2020-08-24_13-00-02","574.0","283.0","276.0","15.0","21","1"
"192_168_4_5-2020-08-26_07-45-01","892.0","401.0","416.0","75.0","13","5"
"192_168_4_5-2020-09-04_13-30-01","281.0","129.0","132.0","20.0","21","1"
"192_168_4_5-2020-09-15_15-00-02","592.0","221.0","311.0","60.0","21","1"
"192_168_4_5-2020-09-09_20-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-26_22-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-08_16-30-01","58.0","23.0","26.0","9.0","13","1"
"192_168_4_5-2020-09-22_18-00-01","731.0","291.0","345.0","95.0","17","1"
"192_168_4_5-2020-09-06_16-30-01","1295.0","455.0","713.0","127.0","13","5"
"192_168_4_5-2020-09-09_23-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-01_13-30-01","1567.0","677.0","661.0","229.0","21","5"
"192_168_4_5-2020-09-01_11-00-01","856.0","415.0","400.0","41.0","19","1"
"192_168_4_5-2020-09-03_11-00-01","124.0","46.0","74.0","4.0","13","1"
"192_168_4_5-2020-09-24_23-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-23_14-45-02","1726.0","738.0","740.0","248.0","17","3"
"192_168_4_5-2020-09-27_19-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-19_08-00-01","134.0","57.0","54.0","23.0","13","5"
"192_168_4_5-2020-09-18_21-45-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-26_13-45-01","82.0","19.0","39.0","24.0","13","1"
"192_168_4_5-2020-09-07_23-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-09_15-30-01","1246.0","540.0","539.0","167.0","25","7"
"192_168_4_5-2020-08-28_13-45-01","683.0","325.0","284.0","74.0","25","5"
"192_168_4_5-2020-09-07_15-30-01","952.0","408.0","426.0","118.0","27","1"
"192_168_4_5-2020-09-21_08-30-01","62.0","25.0","28.0","9.0","15","1"
"192_168_4_5-2020-08-28_11-45-01","812.0","393.0","378.0","41.0","27","9"
"192_168_4_5-2020-09-21_12-00-02","312.0","150.0","151.0","11.0","13","1"
"192_168_4_5-2020-10-02_18-45-01","91.0","32.0","42.0","17.0","13","3"
"192_168_4_5-2020-09-10_21-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-14_09-45-01","45.0","18.0","14.0","13.0","13","1"
"192_168_4_5-2020-08-30_09-30-01","169.0","64.0","76.0","29.0","13","3"
"192_168_4_5-2020-09-05_08-30-01","22.0","8.0","9.0","5.0","13","1"
"192_168_4_5-2020-08-31_14-15-01","273.0","119.0","125.0","29.0","13","3"
"192_168_4_5-2020-09-28_21-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-29_15-15-01","930.0","387.0","417.0","126.0","23","1"
"192_168_4_5-2020-09-23_07-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-12_20-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-18_09-00-01","46.0","18.0","23.0","5.0","13","1"
"192_168_4_5-2020-09-09_21-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-09_20-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-01_23-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-15_11-00-01","132.0","59.0","67.0","6.0","13","1"
"192_168_4_5-2020-09-27_14-45-01","1205.0","513.0","547.0","145.0","25","7"
"192_168_4_5-2020-09-30_10-30-01","1900.0","853.0","878.0","169.0","13","3"
"192_168_4_5-2020-09-28_07-15-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-26_14-00-02","71.0","18.0","35.0","18.0","13","1"
"192_168_4_5-2020-09-19_07-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-06_15-15-01","2382.0","1038.0","1098.0","246.0","17","5"
"192_168_4_5-2020-09-14_21-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-22_22-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-27_07-00-01","201.0","71.0","72.0","58.0","13","1"
"192_168_4_5-2020-09-20_19-15-01","21.0","7.0","10.0","4.0","13","1"
"192_168_4_5-2020-09-14_12-00-01","1701.0","731.0","745.0","225.0","21","3"
"192_168_4_5-2020-08-31_18-45-01","156.0","54.0","46.0","56.0","13","5"
"192_168_4_5-2020-09-17_15-45-01","910.0","378.0","397.0","135.0","13","5"
"192_168_4_5-2020-09-23_18-00-01","911.0","325.0","378.0","208.0","15","5"
"192_168_4_5-2020-08-29_21-00-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-12_14-45-01","1353.0","584.0","622.0","147.0","25","3"
"192_168_4_5-2020-09-18_20-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-10-02_19-00-01","1.0","0.0","0.0","1.0","13","1"
"192_168_4_5-2020-09-04_17-15-01","2958.0","1319.0","1335.0","304.0","27","11"
"192_168_4_5-2020-09-04_14-15-01","687.0","325.0","281.0","81.0","21","1"
"192_168_4_5-2020-09-30_18-45-01","179.0","57.0","108.0","14.0","13","5"
"192_168_4_5-2020-09-11_07-15-01","2.0","0.0","2.0","0.0","13","1"
"192_168_4_5-2020-09-27_14-30-01","2294.0","1008.0","974.0","312.0","25","11"
"192_168_4_5-2020-09-26_14-45-01","896.0","396.0","428.0","72.0","23","1"
"192_168_4_5-2020-09-04_09-00-02","19.0","1.0","7.0","11.0","13","1"
"192_168_4_5-2020-09-24_18-15-02","837.0","349.0","358.0","130.0","15","5"
"192_168_4_5-2020-09-17_09-00-01","48.0","14.0","22.0","12.0","13","1"
"192_168_4_5-2020-09-20_14-45-01","910.0","350.0","339.0","221.0","25","1"
"192_168_4_5-2020-09-18_07-45-01","38.0","19.0","14.0","5.0","17","1"
"192_168_4_5-2020-09-27_10-45-01","708.0","339.0","330.0","39.0","13","3"
"192_168_4_5-2020-09-28_11-00-01","4016.0","1845.0","1844.0","327.0","13","5"
"192_168_4_5-2020-09-14_09-30-01","57.0","20.0","26.0","11.0","13","1"
"192_168_4_5-2020-09-19_09-30-01","19.0","6.0","10.0","3.0","13","1"
"192_168_4_5-2020-09-21_14-45-01","896.0","339.0","374.0","183.0","21","3"
"192_168_4_5-2020-09-29_10-15-01","1128.0","505.0","527.0","96.0","13","1"
"192_168_4_5-2020-08-25_11-30-02","213.0","95.0","96.0","22.0","21","1"
"192_168_4_5-2020-09-17_21-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-27_16-15-02","472.0","200.0","225.0","47.0","23","1"
"192_168_4_5-2020-08-26_16-30-01","331.0","86.0","220.0","25.0","21","1"
"192_168_4_5-2020-09-09_09-15-01","166.0","66.0","73.0","27.0","15","5"
"192_168_4_5-2020-09-12_16-00-01","277.0","119.0","120.0","38.0","21","1"
"192_168_4_5-2020-09-29_19-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-21_10-30-01","219.0","105.0","98.0","16.0","13","1"
"192_168_4_5-2020-09-04_08-45-01","7.0","5.0","2.0","0.0","13","1"
"192_168_4_5-2020-09-15_16-15-01","317.0","90.0","161.0","66.0","15","3"
"192_168_4_5-2020-09-22_10-45-01","758.0","352.0","372.0","34.0","13","1"
"192_168_4_5-2020-09-02_22-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-25_18-30-01","1536.0","607.0","648.0","281.0","19","1"
