date_time,station_id,rh,eto,etr,rso,ea_avg,precip,rh_max,rh_min,rh_tmn,rh_tmx,td_avg,td_max,td_min,td_tmn,td_tmx,co2_avg,ppf_avg,solarmj,wet_pct,airt_avg,airt_max,airt_min,airt_tmn,airt_tmx,lwdn_avg,lwup_avg,pressure,swdn_avg,swup_avg,windd_sd,windd_avg,winds_avg,winds_max,winds_tmx,netrad_avg,fan_rmp_avg,visibilitymiles,batt_volt_min,surfacet1_avg,surfacet2_avg,visibilitymiles_avg,pressurekpasealevel
"2020-06-30 19:59:59",1279257,60,0.002,0.003,0.223,0.986,0.000,67,54,30JUN2020:19:03:41,30JUN2020:19:59:51,44.2,45.0,43.7,30JUN2020:19:04:34,30JUN2020:19:20:34,424.6,106.9,0.2710,0,56.3,58.3,54.7,30JUN2020:19:59:52,30JUN2020:19:09:52,375.1,312.8,85.7,10.28,48.91,59,164,2.013,6.711,30JUN2020:19:41:54,-23.59,4359,19.884,12.41,53.4,51.4,19.573,101.1
"2020-06-30 20:59:59",1279257,67,0.002,0.002,0.001,0.964,0.000,69,65,30JUN2020:20:21:41,30JUN2020:20:05:01,43.5,44.6,43.0,30JUN2020:20:57:14,30JUN2020:20:05:04,425.7,-1.759,0.0040,0,54.3,55.0,53.4,30JUN2020:20:45:22,30JUN2020:20:26:12,367.7,313.4,85.7,1.54,0.004,55,75,3.579,12.527,30JUN2020:20:21:01,-55.75,4336,19.884,12.37,50.2,-45.2,19.822,101.1
"2020-06-30 21:59:59",1279257,68,0.001,0.001,0,0.942,0.000,70,66,30JUN2020:21:11:11,30JUN2020:21:48:11,43.0,43.3,42.6,30JUN2020:21:59:44,30JUN2020:21:29:14,427.3,-3.599,0.0000,0,53.1,54.3,52.2,30JUN2020:21:51:12,30JUN2020:21:02:32,364.5,305.4,85.6,1.295,0,52,88,3.803,16.777,30JUN2020:21:01:48,-60.41,4328,19.884,12.35,49.1,-94.4,19.822,101.1
"2020-06-30 23:59:59",1279257,69,0.001,0.001,0,0.867,0.000,70,68,30JUN2020:23:24:51,30JUN2020:23:56:51,40.8,41.5,40.5,30JUN2020:23:54:14,30JUN2020:23:00:24,435.8,-3.599,0.0000,0,50.7,51.6,49.8,30JUN2020:23:51:12,30JUN2020:23:02:32,359.7,303.7,85.6,1.14,0,52,71,4.474,15.435,30JUN2020:23:12:42,-57.17,4311,19.884,12.29,47.7,48.6,19.760,101.0
"2020-07-01 00:59:59",1279257,68,0.001,0.001,0,0.844,0.000,69,67,01JUL2020:00:56:21,01JUL2020:00:49:51,40.1,40.8,39.6,01JUL2020:00:59:44,01JUL2020:00:00:01,437.9,-3.6,0.0000,0,50.2,50.9,49.6,01JUL2020:00:59:42,01JUL2020:00:49:12,357.7,304.3,85.6,1.36,0,56,90,3.803,14.316,01JUL2020:00:18:37,-54.74,4300,19.884,12.2,46.8,48.0,19.760,101.0
"2020-07-01 01:59:59",1279257,68,0.001,0.001,0,0.823,0.000,69,67,01JUL2020:01:59:31,01JUL2020:01:33:31,39.6,40.3,38.8,01JUL2020:01:57:44,01JUL2020:01:43:34,439.8,-3.599,0.0000,0,49.6,50.5,49.1,01JUL2020:01:26:12,01JUL2020:01:43:02,355.2,298.5,85.5,1.464,0,62,149,3.355,12.079,01JUL2020:01:23:12,-58.14,4287,19.014,12.18,45.9,9.5,19.760,101.0
"2020-07-01 02:59:59",1279257,66,0.001,0.001,0,0.797,0.000,67,66,01JUL2020:02:55:51,01JUL2020:02:24:01,38.7,39.0,38.3,01JUL2020:02:57:24,01JUL2020:02:19:34,440.8,-3.598,0.0000,0,49.5,50.2,49.1,01JUL2020:02:59:32,01JUL2020:02:05:42,356.7,305.3,85.5,1.111,0,48,38,6.487,23.040,01JUL2020:02:53:11,-52.52,4274,19.822,12.16,46.8,-80.9,19.760,100.9
"2020-07-01 03:59:59",1279257,67,0.001,0.001,0,0.788,0.000,68,66,01JUL2020:03:56:41,01JUL2020:03:36:41,38.5,38.7,38.1,01JUL2020:03:56:44,01JUL2020:03:36:14,442.4,-3.598,0.0000,0,49.1,49.6,48.6,01JUL2020:03:36:12,01JUL2020:03:01:32,356.5,314.1,85.5,0.911,0,47,43,4.921,21.251,01JUL2020:03:18:24,-43.31,4261,19.884,12.15,46.8,-116.7,19.760,100.9
"2020-07-01 04:59:59",1279257,67,0.001,0.001,0,0.791,0.000,69,66,01JUL2020:04:30:31,01JUL2020:04:49:11,38.5,39.2,38.3,01JUL2020:04:30:34,01JUL2020:04:48:54,443.6,-2.662,0.0020,0,48.9,49.6,48.4,01JUL2020:04:40:32,01JUL2020:04:13:52,356.7,321.2,85.5,0.904,0.065,54,69,4.250,16.106,01JUL2020:04:01:34,-36.28,4258,19.014,12.14,46.8,-157.0,19.760,100.9
"2020-07-01 05:59:59",1279257,71,0.001,0.002,0.125,0.816,0.000,76,65,01JUL2020:05:57:51,01JUL2020:05:32:01,39.2,41.5,38.1,01JUL2020:05:06:04,01JUL2020:05:32:04,447.3,38.83,0.0750,0,48.9,50.2,47.7,01JUL2020:05:23:22,01JUL2020:05:56:32,357.4,320.8,85.5,5.797,19.85,52,96,4.250,16.106,01JUL2020:05:54:39,-22.51,4260,19.884,12.13,47.1,,19.760,100.9
"2020-07-01 06:59:59",1279257,68,0.002,0.002,0.702,0.830,0.000,72,65,01JUL2020:06:20:51,01JUL2020:06:50:41,39.7,42.3,38.5,01JUL2020:06:00:01,01JUL2020:06:50:54,443.7,161.9,0.2800,0,50.4,51.4,49.3,01JUL2020:06:01:52,01JUL2020:06:57:42,363.4,318.8,85.5,18.94,80.6,45,50,4.026,18.567,01JUL2020:06:15:30,17.14,4292,18.828,12.2,49.5,,19.511,101.0
"2020-07-01 07:59:59",1279257,73,0.003,0.004,1.395,0.953,0.000,81,65,01JUL2020:07:03:41,01JUL2020:07:39:31,43.3,45.0,40.1,01JUL2020:07:03:14,01JUL2020:07:56:44,466.5,512.7,0.8920,0,50.0,53.6,48.2,01JUL2020:07:29:02,01JUL2020:07:59:42,375.2,308.7,85.5,57.44,260.7,74,8,2.013,8.053,01JUL2020:07:00:29,136.8,4366,17.771,12.33,52.9,,19.200,101.0
"2020-07-01 08:59:59",1279257,69,0.006,0.006,2.065,1.008,0.000,73,65,01JUL2020:08:58:11,01JUL2020:08:00:21,44.8,46.0,43.9,01JUL2020:08:18:04,01JUL2020:08:29:34,446.7,1165,2.0200,0,53.4,56.5,51.6,01JUL2020:08:11:32,01JUL2020:08:42:12,408.4,320.4,85.5,139.9,595.7,50,339,2.237,6.711,01JUL2020:08:55:35,367.8,4592,19.635,12.87,64.6,,18.517,101.0
"2020-07-01 09:59:59",1279257,62,0.012,0.013,2.663,1.066,0.000,66,58,01JUL2020:09:59:41,01JUL2020:09:18:21,46.2,47.7,44.6,01JUL2020:09:01:24,01JUL2020:09:45:54,442.7,1520,2.5770,0,57.6,61.0,54.0,01JUL2020:09:00:42,01JUL2020:09:54:42,430.3,332.6,85.5,171.4,768.4,55,36,2.237,6.711,01JUL2020:09:58:44,499.3,4647,17.274,13.3,76.1,70.7,18.579,100.9
"2020-07-01 10:59:59",1279257,56,0.017,0.018,3.128,1.130,0.000,61,51,01JUL2020:10:51:41,01JUL2020:10:24:21,47.8,50.7,46.6,01JUL2020:10:02:04,01JUL2020:10:24:24,438.8,1792,3.0120,0,62.4,66.0,59.0,01JUL2020:10:01:42,01JUL2020:10:37:32,451.6,345.6,85.5,191.2,897,63,2,2.237,7.158,01JUL2020:10:20:42,599.7,4613,19.884,13.24,82.9,77.2,18.144,100.9
"2020-07-01 11:59:59",1279257,47,0.020,0.022,3.427,1.132,0.000,53,41,01JUL2020:11:46:41,01JUL2020:11:23:11,47.8,51.1,45.0,01JUL2020:11:46:44,01JUL2020:11:23:14,430.7,1976,3.3120,0,66.7,70.7,63.7,01JUL2020:11:11:22,01JUL2020:11:56:22,466.8,357.4,85.5,203.9,985,74,50,2.461,7.829,01JUL2020:11:17:11,671.4,4636,19.884,13.2,87.3,82.8,18.144,100.9
"2020-07-01 12:59:59",1279257,36,0.024,0.026,3.547,0.967,0.000,46,27,01JUL2020:12:35:01,01JUL2020:12:04:11,43.5,49.8,38.7,01JUL2020:12:35:04,01JUL2020:12:04:24,423.1,2040,3.4140,0,72.3,75.6,68.7,01JUL2020:12:01:12,01JUL2020:12:38:52,475.7,368.9,85.4,207.1,1014,69,305,2.684,8.500,01JUL2020:12:27:16,699.8,4636,13.608,13.18,86.9,87.3,18.579,100.8
"2020-07-01 13:59:59",1279257,30,0.026,0.029,3.492,0.892,0.000,35,25,01JUL2020:13:23:11,01JUL2020:13:05:01,41.5,45.9,37.6,01JUL2020:13:23:14,01JUL2020:13:05:04,422.2,1988,3.3290,0,75.0,77.2,72.5,01JUL2020:13:00:02,01JUL2020:13:48:22,475.6,372.6,85.4,205.8,991,76,289,2.908,11.408,01JUL2020:13:02:56,682.3,4607,19.884,13.16,85.8,86.7,19.014,100.8
"2020-07-01 14:59:59",1279257,28,0.026,0.029,3.233,0.873,0.000,32,23,01JUL2020:14:52:11,01JUL2020:14:18:21,41.0,45.7,37.6,01JUL2020:14:52:14,01JUL2020:14:18:24,421.1,1813,3.0320,0,76.1,78.1,74.5,01JUL2020:14:11:32,01JUL2020:14:39:32,475.1,377.8,85.3,194.5,902,73,287,2.908,9.619,01JUL2020:14:04:58,610.5,4636,19.884,13.12,84.0,87.4,17.958,100.8
"2020-07-01 15:59:59",1279257,24,0.024,0.027,2.794,0.793,0.000,29,20,01JUL2020:15:50:31,01JUL2020:15:22:41,38.5,43.9,35.8,01JUL2020:15:50:34,01JUL2020:15:22:44,421.0,1696,2.9020,0,77.7,80.4,75.7,01JUL2020:15:00:32,01JUL2020:15:45:52,476.2,389.3,85.3,196.6,855,75,307,2.461,8.948,01JUL2020:15:59:13,571.2,4572,19.884,13.12,82.9,88.9,18.641,100.7
"2020-07-01 16:59:59",1279257,21,0.022,0.026,2.224,0.758,0.000,25,18,01JUL2020:16:43:31,01JUL2020:16:06:31,37.4,42.1,33.6,01JUL2020:16:43:34,01JUL2020:16:23:34,421.7,1376,2.4780,0,79.2,80.6,77.9,01JUL2020:16:01:02,01JUL2020:16:33:02,472.8,413.4,85.2,172.8,706.6,65,292,2.684,8.948,01JUL2020:16:10:24,474.3,4552,19.884,13.09,81.9,86.4,18.765,100.5
"2020-07-01 17:59:59",1279257,22,0.019,0.023,1.555,0.743,0.000,25,18,01JUL2020:17:59:51,01JUL2020:17:12:31,36.9,43.2,33.8,01JUL2020:17:59:54,01JUL2020:17:12:34,422.7,983,1.8280,0,79.2,80.8,78.1,01JUL2020:17:57:42,01JUL2020:17:27:32,460.5,398.8,85.1,133.7,510,55,296,2.461,9.395,01JUL2020:17:17:02,314.6,4551,19.884,12.71,80.4,78.4,18.455,100.5
"2020-07-01 18:59:59",1279257,23,0.014,0.017,0.855,0.798,0.000,30,17,01JUL2020:18:31:21,01JUL2020:18:48:01,38.5,43.7,32.9,01JUL2020:18:31:44,01JUL2020:18:40:54,423.8,390.9,0.8110,0,77.7,80.6,75.2,01JUL2020:18:39:42,01JUL2020:18:02:02,433.9,372.2,85.1,43.33,208.2,69,20,1.790,7.606,01JUL2020:18:08:31,103.1,4419,17.585,12.48,72.7,68.5,18.765,100.5
"2020-07-01 19:59:59",1279257,31,0.005,0.006,0.224,0.844,0.000,35,27,01JUL2020:19:00:01,01JUL2020:19:59:51,40.1,40.8,39.6,01JUL2020:19:56:34,01JUL2020:19:07:04,425.9,50.86,0.0920,0,71.8,75.9,68.7,01JUL2020:19:58:52,01JUL2020:19:00:52,405.7,344.6,85.1,3.788,19.51,39,44,3.355,9.619,01JUL2020:19:15:23,-45.36,4364,18.828,12.43,61.9,61.0,19.511,100.5
"2020-07-01 20:59:59",1279257,36,0.001,0.002,0.001,0.832,0.000,37,35,01JUL2020:20:00:01,01JUL2020:20:49:11,39.7,40.6,38.8,01JUL2020:20:40:24,01JUL2020:20:02:54,430.9,-1.851,0.0030,0,67.6,68.9,66.2,01JUL2020:20:57:32,01JUL2020:20:03:32,392.9,339.1,85.1,0.9,0,44,184,2.461,11.632,01JUL2020:20:36:03,-54.71,4360,19.884,12.42,57.7,13.3,19.387,100.5
"2020-07-01 21:59:59",1279257,39,0.000,0.000,0,0.841,0.000,42,37,01JUL2020:21:00:01,01JUL2020:21:48:11,40.1,41.0,38.8,01JUL2020:21:51:14,01JUL2020:21:27:04,437.8,-3.598,0.0000,0,65.1,66.7,63.5,01JUL2020:21:43:02,01JUL2020:21:00:42,390,337,85.2,0.711,0,59,67,3.579,11.856,01JUL2020:21:35:48,-53.65,4389,19.822,12.39,57.2,-80.1,19.387,100.6
"2020-07-01 23:59:59",1279257,46,0.000,0.000,0,0.858,0.000,49,43,01JUL2020:23:31:11,01JUL2020:23:48:01,40.6,42.1,39.0,01JUL2020:23:26:54,01JUL2020:23:42:24,445.0,-3.598,0.0000,0,61.9,62.6,60.6,01JUL2020:23:55:22,01JUL2020:23:02:02,377.7,330.5,85.3,1.508,0,49,148,2.237,9.171,01JUL2020:23:26:32,-48.72,4350,18.268,12.35,52.7,,19.138,100.7
"2020-07-02 00:59:59",1279257,47,0.000,0.000,0,0.836,0.000,49,45,02JUL2020:00:24:51,02JUL2020:00:51:41,39.9,40.8,39.2,02JUL2020:00:26:34,02JUL2020:00:14:44,448.6,-3.598,0.0000,0,60.3,61.5,59.2,02JUL2020:00:38:12,02JUL2020:00:21:22,379,340,85.3,0.841,0,52,112,2.461,8.500,02JUL2020:00:41:08,-39.85,4334,19.884,12.32,53.8,,19.325,100.8
"2020-07-02 01:59:59",1279257,49,0.000,0.000,0,0.814,0.000,50,47,02JUL2020:01:03:11,02JUL2020:01:59:11,39.2,39.6,39.0,02JUL2020:01:03:34,02JUL2020:01:14:44,452.8,-3.598,0.0000,0,58.5,59.7,57.2,02JUL2020:01:52:22,02JUL2020:01:04:32,372.9,324.5,85.4,1.055,0,60,86,2.237,8.053,02JUL2020:01:45:54,-49.39,4322,19.822,12.3,51.6,,19.263,100.8
"2020-07-02 02:59:59",1279257,52,0.000,0.000,0,0.807,0.000,53,50,02JUL2020:02:13:41,02JUL2020:02:53:31,39.0,39.4,38.7,02JUL2020:02:58:54,02JUL2020:02:00:04,457.0,-3.599,0.0000,0,56.7,57.9,55.4,02JUL2020:02:52:02,02JUL2020:02:00:01,369.4,317.5,85.4,1.081,0,41,56,3.132,9.843,02JUL2020:02:38:31,-52.97,4309,19.449,12.25,50.5,,19.325,100.9
"2020-07-02 03:59:59",1279257,53,0.000,0.000,0,0.794,0.000,54,52,02JUL2020:03:00:41,02JUL2020:03:55:31,38.7,39.0,38.1,02JUL2020:03:58:24,02JUL2020:03:04:04,458.0,-3.599,0.0000,0,55.4,56.5,54.1,02JUL2020:03:53:12,02JUL2020:03:14:42,366.3,312.9,85.5,1.171,0,56,94,3.579,10.066,02JUL2020:03:39:58,-54.64,4296,19.014,12.23,49.5,,19.138,100.9
"2020-07-02 04:59:59",1279257,54,0.000,0.000,0,0.786,0.000,56,52,02JUL2020:04:51:01,02JUL2020:04:36:01,38.3,39.2,37.8,02JUL2020:04:51:04,02JUL2020:04:10:44,458.3,-2.445,0.0020,0,54.3,55.9,53.2,02JUL2020:04:27:32,02JUL2020:04:49:12,364.2,311.3,85.6,1.378,0.023,54,101,3.579,11.632,02JUL2020:04:52:12,-54.16,4283,19.200,12.19,48.9,,19.076,101.0
"2020-07-02 05:59:59",1279257,54,0.002,0.003,0.122,0.778,0.000,56,52,02JUL2020:05:59:51,02JUL2020:05:20:31,38.1,38.3,37.8,02JUL2020:05:01:24,02JUL2020:05:58:24,458.3,48.77,0.0800,0,54.1,55.9,53.1,02JUL2020:05:15:02,02JUL2020:05:58:12,365.1,316.1,85.6,5.833,21.02,59,145,3.803,12.751,02JUL2020:05:50:46,-33.76,4279,19.884,12.21,49.5,,19.076,101.1
"2020-07-02 06:59:59",1279257,50,0.002,0.003,0.698,0.787,0.000,52,47,02JUL2020:06:59:51,02JUL2020:06:05:31,38.3,39.0,37.9,02JUL2020:06:00:01,02JUL2020:06:58:54,450.6,136.1,0.2090,0,56.8,59.5,54.7,02JUL2020:06:04:22,02JUL2020:06:58:22,372.7,320.2,85.7,14.01,59.94,48,45,5.145,16.553,02JUL2020:06:44:00,-6.6,4290,19.884,12.25,52.2,,19.138,101.1
"2020-07-02 07:59:59",1279257,52,0.004,0.006,1.393,0.921,0.000,59,45,02JUL2020:07:35:21,02JUL2020:07:56:11,42.3,47.8,38.7,02JUL2020:07:02:14,02JUL2020:07:56:24,451.0,640.9,1.1280,0,60.8,62.2,59.2,02JUL2020:07:04:02,02JUL2020:07:53:42,394.4,329.4,85.7,60.91,333.9,47,39,3.132,10.737,02JUL2020:07:06:13,208,4359,16.342,12.29,57.0,,18.330,101.2
"2020-07-02 08:59:59",1279257,57,0.008,0.010,2.063,1.151,0.000,61,53,02JUL2020:08:46:11,02JUL2020:08:11:01,48.2,49.6,47.1,02JUL2020:08:46:04,02JUL2020:08:37:24,459.0,1154,1.9720,0,62.8,65.8,59.5,02JUL2020:08:05:22,02JUL2020:08:54:22,429.7,342.9,85.7,135.7,580.7,58,353,2.237,6.487,02JUL2020:08:19:12,358.2,4562,19.884,12.71,71.4,72.0,17.771,101.2
"2020-07-02 09:59:59",1279257,49,0.013,0.015,2.641,1.084,0.000,55,42,02JUL2020:09:55:31,02JUL2020:09:04:51,46.8,49.6,44.8,02JUL2020:09:47:04,02JUL2020:09:56:54,439.2,1508,2.5200,0,66.0,69.3,63.7,02JUL2020:09:05:52,02JUL2020:09:57:52,452.1,356.2,85.7,165.7,747.7,54,322,2.013,5.592,02JUL2020:09:09:02,486.1,4590,17.398,13.22,80.8,78.6,18.330,101.2
"2020-07-02 10:59:59",1279257,44,0.018,0.020,3.122,1.108,0.000,47,40,02JUL2020:10:57:11,02JUL2020:10:44:21,47.3,51.3,45.1,02JUL2020:10:26:14,02JUL2020:10:44:24,435.6,1786,2.9640,0,69.4,74.1,66.7,02JUL2020:10:07:32,02JUL2020:10:58:42,463.8,366.8,85.7,186.6,883,55,58,2.908,8.277,02JUL2020:10:36:44,599.4,4621,19.884,13.19,86.9,79.7,17.647,101.2
"2020-07-02 11:59:59",1279257,41,0.022,0.025,3.427,1.162,0.000,46,36,02JUL2020:11:57:31,02JUL2020:11:10:31,48.6,52.5,46.4,02JUL2020:11:58:44,02JUL2020:11:44:34,429.5,1964,3.2460,0,72.3,75.4,70.2,02JUL2020:11:14:52,02JUL2020:11:47:32,478.2,376.8,85.7,196,964,72,18,2.237,7.606,02JUL2020:11:36:25,666.4,4624,15.907,13.11,89.6,86.2,17.958,101.2
"2020-07-02 12:59:59",1279257,36,0.024,0.027,3.542,1.141,0.000,43,29,02JUL2020:12:57:41,02JUL2020:12:30:21,48.0,53.4,44.1,02JUL2020:12:57:44,02JUL2020:12:30:34,428.1,2027,3.3520,0,75.7,78.4,73.0,02JUL2020:12:04:32,02JUL2020:12:59:42,486.2,385.7,85.7,200.4,994,65,19,2.684,10.290,02JUL2020:12:56:39,693.6,4601,19.884,13.08,90.9,88.9,18.393,101.2
"2020-07-02 13:59:59",1279257,31,0.026,0.029,3.467,1.099,0.000,36,26,02JUL2020:13:59:51,02JUL2020:13:32:01,47.1,50.9,43.7,02JUL2020:13:59:54,02JUL2020:13:32:04,427.4,1970,3.2580,0,78.4,81.3,75.9,02JUL2020:13:13:12,02JUL2020:13:53:32,490.4,391.7,85.7,198.4,968,65,14,2.461,9.843,02JUL2020:13:41:26,671.2,4594,19.884,13.07,91.2,90.5,17.709,101.1
"2020-07-02 14:59:59",1279257,27,0.026,0.029,3.205,0.984,0.000,31,23,02JUL2020:14:59:41,02JUL2020:14:06:41,44.1,48.2,40.8,02JUL2020:14:59:44,02JUL2020:14:06:44,426.3,1801,2.9890,0,80.4,82.6,78.6,02JUL2020:14:03:22,02JUL2020:14:46:52,491,394.6,85.7,189.6,888,72,282,2.461,10.961,02JUL2020:14:30:42,602.1,4633,13.484,13.05,89.1,91.8,17.895,101.1
"2020-07-02 15:59:59",1279257,25,0.024,0.027,2.78,0.961,0.000,30,21,02JUL2020:15:41:31,02JUL2020:15:37:31,43.5,48.2,39.6,02JUL2020:15:41:54,02JUL2020:15:37:34,426.8,1532,2.5640,0,81.3,83.5,79.7,02JUL2020:15:00:42,02JUL2020:15:43:52,487.3,394.6,85.6,172.5,759.4,76,186,2.013,7.606,02JUL2020:15:02:13,494.2,4601,19.884,13.07,87.4,90.3,18.020,101.1
"2020-07-02 16:59:59",1279257,24,0.020,0.023,2.206,0.965,0.000,28,20,02JUL2020:16:42:41,02JUL2020:16:59:01,43.5,46.8,38.1,02JUL2020:16:42:54,02JUL2020:16:59:04,427.4,1191,2.0340,0,81.7,83.5,79.5,02JUL2020:16:59:22,02JUL2020:16:52:32,473.6,390.2,85.6,146.4,596.9,63,347,2.684,11.856,02JUL2020:16:13:22,367.1,4620,18.641,13.07,82.6,85.5,18.082,101.0
"2020-07-02 17:59:59",1279257,33,0.016,0.019,1.537,1.032,0.000,42,23,02JUL2020:17:43:21,02JUL2020:17:14:11,45.3,55.0,42.3,02JUL2020:17:35:14,02JUL2020:17:14:14,428.3,803,1.4270,0,80.6,83.1,72.5,02JUL2020:17:13:42,02JUL2020:17:39:12,450.8,384,85.5,102.2,406.6,69,13,2.237,7.606,02JUL2020:17:42:53,237.6,4504,18.828,12.65,78.4,73.4,17.833,101.0
"2020-07-02 18:59:59",1279257,31,0.011,0.013,0.84,1.033,0.000,39,22,02JUL2020:18:13:51,02JUL2020:18:36:21,45.3,54.3,41.4,02JUL2020:18:13:54,02JUL2020:18:29:44,429.1,462.7,1.0460,0,79.9,82.6,69.6,02JUL2020:18:29:32,02JUL2020:18:14:22,428.6,376.7,85.5,45.73,265.8,80,346,1.566,7.606,02JUL2020:18:42:41,168.2,4464,17.958,12.53,70.9,65.7,17.771,101.0
"2020-07-02 19:59:59",1279257,31,0.007,0.008,0.221,1.009,0.000,36,27,02JUL2020:19:06:41,02JUL2020:19:26:31,44.8,48.2,42.6,02JUL2020:19:55:24,02JUL2020:19:01:54,432.8,66.12,0.1310,0,77.0,80.6,73.9,02JUL2020:19:51:42,02JUL2020:19:04:32,413.9,363.4,85.5,1.89,25.14,61,67,2.013,7.382,02JUL2020:19:52:44,-27.23,4412,19.884,12.42,64.6,62.8,18.455,101.0
"2020-07-02 20:59:59",1279257,35,0.000,0.001,0.001,0.961,0.000,39,32,02JUL2020:20:07:21,02JUL2020:20:58:51,43.5,44.8,42.6,02JUL2020:20:07:24,02JUL2020:20:31:34,438.6,-2.021,0.0020,0,72.7,74.8,69.8,02JUL2020:20:31:12,02JUL2020:20:05:32,401.1,351.5,85.6,0.565,0,56,105,2.013,7.382,02JUL2020:20:59:07,-50.14,4412,19.635,12.4,59.9,59.9,18.393,101.1
"2020-07-02 21:59:59",1279257,41,0.000,0.000,0,0.980,0.000,47,36,02JUL2020:21:49:21,02JUL2020:21:59:51,44.1,47.1,42.1,02JUL2020:21:48:54,02JUL2020:21:59:54,443.7,-3.598,0.0000,0,70.0,72.0,67.5,02JUL2020:21:59:22,02JUL2020:21:02:52,397.3,345.3,85.7,0.843,0,55,134,2.461,7.606,02JUL2020:21:25:46,-52.86,4378,16.963,12.38,59.0,58.8,18.455,101.2
"2020-07-02 23:59:59",1279257,42,0.000,0.000,0,0.938,0.000,45,38,02JUL2020:23:34:41,02JUL2020:23:16:11,42.8,43.7,41.9,02JUL2020:23:34:44,02JUL2020:23:01:34,451.2,-3.599,0.0000,0,66.9,69.6,65.3,02JUL2020:23:14:42,02JUL2020:23:33:02,392.8,345.9,85.7,0.942,0,54,149,2.908,10.066,02JUL2020:23:00:10,-47.87,4340,18.268,12.34,57.7,57.7,18.455,101.2
"2020-07-03 00:59:59",1279257,44,0.000,0.000,0,0.926,0.000,45,42,03JUL2020:00:38:11,03JUL2020:00:54:31,42.6,43.3,42.1,03JUL2020:00:39:54,03JUL2020:00:03:44,455.0,-3.599,0.0000,0,65.5,66.9,63.7,03JUL2020:00:54:02,03JUL2020:00:02:22,389.2,338.5,85.7,0.815,0,56,110,2.908,12.079,03JUL2020:00:15:49,-51.47,4344,17.585,12.31,56.8,56.5,18.393,101.2
"2020-07-03 01:59:59",1279257,45,0.000,0.000,0,0.918,0.000,46,44,03JUL2020:01:44:31,03JUL2020:01:36:41,42.3,42.8,41.7,03JUL2020:01:44:44,03JUL2020:01:05:44,458.0,-3.598,0.0000,0,63.9,64.8,63.0,03JUL2020:01:05:02,03JUL2020:01:43:32,385.7,339,85.8,1.071,0,65,172,2.908,11.185,03JUL2020:01:23:35,-47.85,4327,17.274,12.3,55.8,55.6,18.330,101.3
"2020-07-03 02:59:59",1279257,45,0.000,0.000,0,0.895,0.000,46,44,03JUL2020:02:26:51,03JUL2020:02:03:01,41.7,42.3,41.4,03JUL2020:02:59:44,03JUL2020:02:03:24,456.7,-3.599,0.0000,0,63.7,64.8,62.6,03JUL2020:02:02:12,03JUL2020:02:28:02,385.1,339.1,85.8,1.079,0,58,119,3.132,9.843,03JUL2020:02:21:38,-47.12,4316,18.455,12.26,55.6,,18.579,101.3
"2020-07-03 03:59:59",1279257,43,0.000,0.000,0,0.875,0.000,45,41,03JUL2020:03:52:41,03JUL2020:03:26:01,41.0,41.9,40.3,03JUL2020:03:52:44,03JUL2020:03:25:34,454.5,-3.599,0.0000,0,63.7,67.3,62.1,03JUL2020:03:24:52,03JUL2020:03:50:12,384.2,338.1,85.8,1.299,0,52,59,2.908,9.619,03JUL2020:03:58:29,-47.4,4308,19.014,12.24,55.2,,18.765,101.3
"2020-07-03 04:59:59",1279257,44,0.000,0.000,0,0.862,0.000,46,42,03JUL2020:04:58:11,03JUL2020:04:16:21,40.6,41.7,39.9,03JUL2020:04:59:44,03JUL2020:04:25:54,454.5,-2.397,0.0020,0,63.0,64.6,61.5,03JUL2020:04:15:42,03JUL2020:04:59:42,382.6,336,85.8,1.22,0.089,65,77,2.908,10.066,03JUL2020:04:00:09,-47.66,4297,19.635,12.2,54.9,,18.517,101.3
"2020-07-03 05:59:59",1279257,42,0.002,0.003,0.118,0.846,0.000,44,41,03JUL2020:05:07:41,03JUL2020:05:17:21,40.3,40.6,39.7,03JUL2020:05:26:14,03JUL2020:05:17:24,450.6,45.1,0.0720,0,63.7,65.1,62.2,03JUL2020:05:15:52,03JUL2020:05:00:12,386.4,337,85.9,4.965,18.9,51,52,4.698,17.001,03JUL2020:05:53:08,-35.51,4293,18.828,12.17,56.3,,18.641,101.4
"2020-07-03 06:59:59",1279257,47,0.004,0.006,0.6900001,0.920,0.000,52,42,03JUL2020:06:00:11,03JUL2020:06:45:11,42.4,44.2,40.3,03JUL2020:06:01:44,03JUL2020:06:45:04,455.8,98.4,0.1250,0,63.0,65.8,61.2,03JUL2020:06:16:12,03JUL2020:06:50:32,383.2,327.2,85.9,7.46,36.57,69,187,2.461,8.500,03JUL2020:06:22:09,-26.81,4300,17.088,12.12,55.2,,18.268,101.4
"2020-07-03 07:59:59",1279257,44,0.002,0.004,1.377,0.965,0.000,48,39,03JUL2020:07:46:51,03JUL2020:07:32:01,43.5,47.3,41.7,03JUL2020:07:07:44,03JUL2020:07:53:24,446.1,624,1.0960,0,66.7,69.6,64.0,03JUL2020:07:00:12,03JUL2020:07:58:32,404.9,341.4,86.0,58.44,326,69,113,2.908,12.079,03JUL2020:07:45:54,204,4356,19.884,12.28,60.3,,18.268,101.5
